id	sent0	label
5182	 #trnding 1 എന്ന് കണ്ടു സന്തോഷായി   From an ikka fan  Rajuettn lalleettn  Adarru combo	Positive
4208	 Dislike adich kali makkale.....  Athre ninneyekkekond pattu....	Negative 
3960	 160k like avanam ennullavar like adi	unknown_state 
4103	 Nte ponnu rakshyillaa	Positive
2	 Ikka     waiting.........	Positive
3833	 Lalettanu Thulayam malayalam film industry yil Latten mathram...	Positive
3873	 Great luv frm a Lil girl...allah blss u...🤲	not-malayalam 
730	 NOV 21 MAranamass Pwolii  FDFS Locked	Positive
1663	 Ejjathi MASS  Romanjam  mammookka	Positive
2804	 Oru kaaryam manasilaayee..paandi rajayum 30 crore nedillaa	Negative 
3386	 ithu polikkum  rajuvetta tnx alot	Positive
1693	 Trailer kaduppam odiyan pole akathirunnal mathiyayirunnu	Mixed_feelings 
4668	 MAjajajJAjJajajJA scene... neee superstarrrr anu!  - Timothy	unknown_state 
6305	Arya unniettan Rajuvettan ikka athu onnuonnaraa combination annu makkalee	Positive
1048	 ethil pritvi kanum en manas parayunnu	Positive
3592	 Mammukka yude unda kaaanan wait cheyunnavar like adikku	unknown_state 
1030	 2019 eattande um ikkade um thanne anu makkale....	Positive
5290	 Jbl headset vechu trailer kandavarundo enkil like idooo vere level	Positive
5173	 Nammal ETTAN FANZZ. STRONG AANU athu angott kanichu kodukk. Haters okke odikko. ETTAN LOVERS LIKE COMMENT	unknown_state 
5542	ഡോഗ് trainer.  Saajan Saji Cyriac.	unknown_state
4287	 Spadikam thott ullata ee amma makan combo	Positive
5572	Oru kolamaass dialogue um athine vellunna look um	Positive
4440	 lalettan maranamass ... rajuvettan claass dirctn... THEATER POORAPARAMBU AKAN INI ENTH VENAM	Positive
5123	 Ishtapettavar  like  adichu polikk	unknown_state 
3215	 Trailer adipoli ayyi but yevedokko pulimurugan feal vannille	Mixed_feelings 
1247	 Dialogue pora msmmookka paranjaal onnoode ushaaraayene	Negative 
2853	 1.34 seen ille prithviraj ninte face Pole thoununu	unknown_state 
751	 Trailerinu katta waiting ayi nikkunnavar like adikku	unknown_state 
4616	 Laletta ingane wait cheypichu kollalle...vegam vaa ingadu	Positive
6657	Kidilam trailer   from a edikatta Mammokka fan	Positive
173	 Pirates of carbien aarum kanditilananu mone ninte vicharam	Negative 
1477	 Ejjath oru rakshayum llaaaa katta waiting	Positive
235	 Aa last nadatham kanditt best actor orma vanna arelum undo..?	unknown_state 
5904	Tamil nattil ninn vare ikkaakk like ee film pole thanne oru yamandan prema kadhakkum wait cheyyunnnavar idu oru like	unknown_state
5419	Ella new gen nadan maarum ananju...eth saubin ugam 🥰	Positive
4948	 Trailer pora comedy okkae nalla katta chali avan high chance kanunnu.	Negative 
2032	 Next 200 Crore club Malayalam muvi	not-malayalam 
519	 ithu pwolikkum... sudaani from nigeria movie eavdokyo manasil oodi vannu...!!!	Positive
4197	 Enn a polle ethraper  prarthikunnu ettante jodi  manju avalle enn	Mixed_feelings 
5074	 Mohanlaline onnum parennilla	Positive
5875	Psycho movie aanenu thooniyavar like adi	unknown_state
3432	 Vishayam trailer onnum parayaan illa.... Lub u ettaaa	Positive
1015	 laletta oru raksha illaa all over super annu.. thanks to prithvi	Positive
2628	 #mamangam 2019 It will be an epic. Mammukka uyir	Positive
6096	Malayalathinte mahanadan #Suriyafansinte ashamsakal🤝 Trailer looks massy!	Positive
1867	 Unni mukundhantea oru dialogue kelkan aaaagrahichavarundo	unknown_state 
1819	 12 varsham ithinuvendi jeevicha oraalude chorayanu ee cinema. Ellavarum nannayi varum...	unknown_state 
3662	 Mamooka Dulquerinde Bappa anno adho chettano🥰	unknown_state 
1160	 Mazz ikka  mazz bgm  Katta waiting  I am waiting.......	not-malayalam 
922	 Indhrans fansinte ellaa aashamsakalum supportum!!! Pwolikku makkale!!!!!	Positive
1197	 Entho ishtam aanu ellarkum ee Ittimaniye	Positive
6288	teaser   kandit best actor orma vannavar like adi muthee	unknown_state
1454	 Surajettante voice oru podik koodi aged avannu	Negative 
3075	 27th Character poster.. Aaa suspense + hype inu kodukkanam oru like.	unknown_state 
6601	Ente ponnoooo oru rakshem illaaaa... Ikkaaaaa pwolichuuuuu	Positive
3839	 Candle shot pollikkum ennullavar like adiche	unknown_state 
5345	 Oru rakshem illa  Romanjam	Positive
1176	 Aa chekkan polikan ulla ella chance um kanunnund	Positive
6151	Lalettan Vere level Plus Rajuvettan Direction  And Tovino Mass	Positive
1421	 Ekka @ Madhura Raja	unknown_state 
6690	Lalettaaa vere lvl  mass waiting	Positive
1916	 3 millon view in 21 hours..voww	not-malayalam 
2356	 Padam moonjalaanelum ippp trailer kandaalum romaanjam	Mixed_feelings 
6386	1 year of Odiyan Trailer	not-malayalam
281	 Gopi Sundar and ikka fan from malappuram	not-malayalam 
5356	 Lal fans dis like adi ippozhe thudangi	Negative 
2275	 Polikum Avasanathe aa varavu ho  Romancham ikka	Positive
4240	 L 2 LOADING KATTA WAITING LALETTA	Positive
2335	 King manavalan fans like here #manavalan	unknown_state 
1695	 Raja odi vaykkan povunnathu Akshay thomasineya	unknown_state 
5971	Jimmittoli vaangale ninte ammede poottil chekuthan keri ookkunnu poy dislike adi	Negative
6652	Poli item.......Support from ettan fan.  .....	Positive
4278	 Long live ikka  Long live ettan  Long live Malayalam movie	Positive
6228	Madura raaja trailer kanditt ivide vannavar likuuu	unknown_state
6646	Ikka fans like button adich pwolik ore oru naayakan	Positive
2052	 Pritviraj ellareyum kondu English parayippichu. Bhayangaram thanne.	unknown_state 
1552	 Trailer idunnathin munb thanne dislike adicha mahaan maark ente oru naduviral namaskaaram	Negative 
5574	Eth kandit nere poi pulimurugante trailerum onn kandek 2 ilum enthelum vethyasom undo?	Negative
2123	 Mamookka polichu Mammookka By Diehard Laleetan Fan	not-malayalam 
2940	 Njan youtubil new ana enn onnu support cheyumo pls	unknown_state 
6682	KATTA WAITING.BGM POLICHU ORU RAKSHAYUMILLA.SUPER.MEGASTAR MAMMOOKKA	Positive
845	 ethu endha pulimuranta bgm okka koodi mix  pratheesha pokavoo	Mixed_feelings 
1941	 Lalettan powlich..   love you laletta	Positive
1130	 Padam. Kandu kazhinit trailer kaanan vannavar ivide like adi	unknown_state 
3822	 ട്രൈലെർ കിടു  Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans	Positive
6572	MollyWood going to another level ... Mamangam	not-malayalam
3127	 P K Ramdas enna vanmaram vinu pagaram aru...athanu chodiyam?	unknown_state 
43	 Visit on link Vov yar so sad made me crying so sad omng  very sad must watch Osmmmosmmmmmmmmmmmmmmmmmmmmm	not-malayalam 
3450	 Lucifer mass dialogues Ellam onnu comment cheyammo	unknown_state 
5779	yeah kollam surya tvil verunna serial polea und..	Negative
4453	 Derik abraham vannu pwolii...bgm adaar item!!	Positive
4611	 Prithviraj undonnu nokkaan veendum vanna njn..	unknown_state 
6482	Powlich laletta nigal  mass alla maranamassannnnn	Positive
2948	 Odiyante releasinginu vandi kathu nilkukyanu laletta	Positive
3443	 Cinema kandit vanavar like! Climax	unknown_state 
3789	 4  m views.... 300 k likes...	unknown_state 
5308	 ende mathukutyy ed vellam english padam dub anengil pidich edikyum....... .	Mixed_feelings 
697	 E Padam Hit avunnu e Trailer kandittu thonnunna #LalettanFans Hit #LIKE #SpikerzTraveller	Positive
6505	Powli ikka	Positive
1698	 ഇജ്ജാതി bgm. Vere level. Pwlichuu. Thakarthy. Mammookkka.	Positive
4928	 Trailer nannayittund.  Dialogues n punch pora...  Onnoode kidilan aakamayirunnu	Mixed_feelings 
1466	 Ethile fight scene kaanaan akrahikkunnavar like	unknown_state 
1534	 Prithviraj aanu new character ennu arinjathinu shesham trailer kaanaan vannavar undo? Enkkil like here	unknown_state 
472	 Capable actress nte nirayilekk baby mol varumennullavar	unknown_state 
5931	Mega trailer for Mega movie MAMANGAM	not-malayalam
1422	 Dislike full odiyan kanji fans	Negative 
1812	 lalettante mass kanam vannavar mathram  adiikku  like#latettan poli	Positive
3002	 All the best ikkaa nalloru padam avatte madura raja	Positive
1592	 Chunk alla chunk edippaaanu laalleettaaan	Positive
2753	 Ettan fens undo undel edh pever aayi	unknown_state 
400	 Njan mathram aano sunny chechiyee kaanan vannath  Sunny chechi uyir	Positive
1838	 Katta waiting mone aganeyenkilum 8or clock aayikundenkil	Positive
6420	Padam pottum Ram fans munji.. sudapi teams  kuru pottum	Negative
1837	 Trailer ethra thavana kandunn oorma ollavarundo....kandittum kandittum mathiyaavunnillaa....ikkaa	Positive
3191	 Veree leval mommukkaaaaa marana maaaas	Positive
1273	 Katta ikka fans indangi like adichu pottiku	unknown_state 
1124	 I'm from karnataka yash boss fan  Waiting for movie in karnataka	not-malayalam 
5729	സണ്ണി chechy fanz adich polikk...	unknown_state
4293	 Enta ponna.... laletta. Nigal masalla marana masss	Positive
4660	 Murali Gopi script oru bhayam...🤔munp cheyta padanglellam....	Mixed_feelings 
784	 Still trending #1 on 4 days	not-malayalam 
1849	 Lucifer ethara view anenu nokan idaku idaku varunavaruku likean ulla sathalam	unknown_state 
4236	 Angane 70 vayassulla vridhan schoolil ethiyo?	Negative 
492	 Nta daivamme ....Ponnu laletta  ningal muthannu	Positive
3658	 Tovinokk Rahul Gandhide oru chaaya kaachal 🤔🤔🤔🤔	unknown_state 
545	 dis like adikkunnavanmark ethire like adikkan button	unknown_state 
5250	 You are limitless Raju eatta. Trailer kills🤩	not-malayalam 
6181	Laletta Raju Etta all the best	Positive
1007	 Onne parayanollu eee prayathil eemathiri role athu mamookakkalathe arkuu pattum	Positive
931	 Report adikkunna lallunnikalle pokkooo vella panni eduth jeebikkedaaa	Negative 
1331	 New benchmark in malayalam cinema. ..	not-malayalam 
1678	 sadaram trailer powli aayaaal film il onnum.undavilla avrg film aayi othungaarund ath pole aavathirikkatte	Mixed_feelings 
3500	 Eth nammuk ikka fansinu oru pwoli pwolikkanam....	Positive
3333	 Tamil jayamravi fans support.. mammmootty ilike	not-malayalam 
6311	1 hour 5 lakh viewrs maamaangam rocks	Positive
4876	 Sshooo njan munpe itta comment evde poi	unknown_state 
3253	 Unda  alla Unda Pori...unda boxofficil pattakam pole pottanja mathi	Negative 
2379	 Mass pakka mass lalettaaa #poli	Positive
625	 Dislike adikkunnavan mar kandoooo Lalettan puthiya adar item................	Positive
4396	 Sawaaaaaari giri...giri... Big fan of Malaiayam Cinema. From Srilanka. Chettan maar Cinema eppothum adi pozi thannaiaya.	Positive
2805	 Ikkake katta support  aa mamakam hit Thane akum	Positive
2671	 Trailer vere level last 30 seconds no reksa	Positive
2886	 E Assasincreed  te trailer 2019 lu knnunavr etra perund	unknown_state 
4091	 Aaa motta thalayanta aduth nikkunnath Rajuettan alla🤔	unknown_state 
2857	 Last aa chaadiyulla adi...   Athu screenil varumbolulla kaaryam	Positive
4888	 Poli trailer waiting for april12th trailer inganeyanengil cinemayude karyam parayano	Positive
3976	 Nge...like kuranjo???..autolikes 3g.. anyway trailer heavy	Positive
5305	 Ithu hit..!!! Super hit...!!! Prithvi Raj	Positive
3460	 Uffff  Ussar look mammookka	Positive
1669	 SUPER HIT UPCOMING MOVIE.BEST OF LUCK SURAJETTA AND SAUBINCHETTA.	not-malayalam 
1410	 First l00crore Malayalam film pulimurrukan First 200crore odiyan is loading	not-malayalam 
3859	 Nice ... Varampo kaanam engana nu ....	Positive
2009	 Best actor film evdeyo keri varunnu	Mixed_feelings 
929	 Valluvanaadi ne poole aavan Oru Range venamedaa	Positive
675	 Ethra Alinja oru padam Mr mammotty nirthi poekode do🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬	Negative 
4980	 Ente ponno vera level mammookkante energy body uff	Positive
4071	 Onnum parayanilla enna parayana lalettane enik vayya	Positive
2821	 Padam vijayikkum  S&S COMBINATION WITH ROBOT	Positive
248	 Uff mwonr kinnam kaachya item	Positive
1135	 Nale keralthil box officinte maranam ayirikum....ikkanteyum pillarudayum vaka....	unknown_state 
1529	 polimass item.. heavy mass... Lalettan	Positive
2367	 lalettaa...yudham nanmayum nanmayum tammilalla... Tinmayum tinmayum tammil aanu..	unknown_state 
4181	 Mamookade kore naalathe flopkalk shesham oru predeeksha ulla chithram  Ith pwolikkum #haneesadeni	Positive
2431	 E polippan trailerinokke dislike adichathu ethu keedangallannavo... kuru pottal ippazhe thundangi....	Negative 
4580	 5 million ayo Ne nokkan vannavar Ethra Paru Nde	unknown_state 
5505	Anu sitharayude dialogue oru dheerha vanithayudethanu.. Athu parayendathu sangadapettalla	Negative
2645	 petr hein ellam same stunt style anu..luciferil ayale vaykathirunond karymay	Mixed_feelings 
148	 Dislike adechath alla punnara makkalum anta veral നമസ്കാരം	Negative 
4120	 Adutha 100 cr ennurapullavar adik mone like	unknown_state 
824	 3 Million views #Lalettan #Lucifer	not-malayalam 
6393	Malayalam cinema technical aayi orupaad uyarattee. Valiya budget quality films iniyum ithe pole undavatte.	Positive
4	 Ettan fansil netti poya aarenkilum undo?    #maduraraja#waiting #	Positive
4026	 Oru mohanlal fan aaya njan   katta wait cheithu irikuna mamooty de filim...	Positive
3345	 Pulimurugan endhooo evideyo feel cheyunna poley	Mixed_feelings 
79	 Last black dress sredhichavar ivide like	unknown_state 
701	 Vineeth ettante film aayathukondu super aayirikum urappaaa	Positive
3018	 Kidilam theme  Padam theatril kandrikum #lalettan fan	Positive
266	 E padathil elllavarum und but pottiyal ellam pogum....... Appurath Yama Dan kadha verunnund madhura raajayum Ethayalum all the best	Mixed_feelings 
3549	 Buildup mathrum avaruthu ... Padam super aya mathiyayirunnu..bros	Mixed_feelings 
2477	 Katta waitingRaju eattan tovino  lallettan	Positive
1791	 Tech and hack updates aaaii channal kannan marakallaaa..	unknown_state 
2730	 Trailer kidukki  By a lalettan fan	Positive
5298	 super trailer...ithinu enthinaanu makkale dislike...nallathine angeekarikku...	Positive
5328	 Vera level trailer. Support from tamil nadu	not-malayalam 
1821	 Tamil people always like mamooty sir	not-malayalam 
4974	 Ella frauds um koottathode undallo...naari dileep	Negative 
5623	Lusifer 1 hours 172 k views Madhura raja 4 hours 341 k views	not-malayalam
4199	 Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss	Negative 
4569	 unlike adicha ella oolakalum ivide thanne kaananam tta	Negative 
1302	 madhura raja trailer kandu.athinte hangover maran lucifer trailer repeat adichu kandu.ippozha samadhanamaye!	unknown_state 
2202	 Ikka  njanngalund kude ingalu pullikku muthee	Positive
1557	 Kochin haneefka valsalyam cinema eduthad pole onnil odukkanan prithvirajinte erpadengil Aradagar panhikkidum.	unknown_state 
157	 Dislike adikunna mandanmar ariyunnilla ithu open akkiyal views nte ennam koodum ennu	Negative 
6560	23 k  unlike   hehe   idum  kanji  tanne	Negative
4402	 10 timesil kooduthal kanndavar ivde like adii🤩 RAJA Return	Positive
1416	 Trailer  kalaki Pwolichu  madhura raja cenimakku vendi katta waiting	Positive
6414	Adi poly mammokka marana mazz	Positive
5797	KATTA  ETTAN FANS CANT SCROLL WITHOUT LIKING AND SUBSCRIBING THIS POST  AND ME	unknown_state
3916	 Lucifer fans hit like ഏട്ടൻ ഇഷ്ടം	unknown_state 
3040	 ഇതിന്റെ background music kittan valla vazhiyum undo. Kidilan	Positive
5624	Late aayi vannalum latest aayi varananu A10 nu istam latest aayi tanne varum  Lalettan	Positive
3369	 Happy b day ikkaaaaurangathe ethinayi waiting arnu	Positive
5899	Ponnikkaaa.  Kanditum kanditum mathivarunnilla engale...	Positive
3422	 Ikkaaaaa waiting for 12th April	not-malayalam 
954	 Ennikku aa 30 kollatte charithram ketta matiye....	unknown_state 
2919	 Kekan. Nalle. Sugam. Ingne.  Jeevich.  Nokk.   Pani.  Nalle. Kittum.   Ellla bagath. Ninnum	unknown_state 
2144	 Ethu kochunni model aanooo...ankil lalettan polikum....	unknown_state 
5329	 THE KING  DAY HBD mammokka	not-malayalam 
4950	 Innale rathri 10manikk nokiyappol 200k views ippoyathaa 2m views... Trailer Pwolichu... Lalettan-Prithvi Combo  Padam 150+cr nedumennurappullavar like adiii	Positive
6071	Jayachettan keeee jayi.... Love u etta....	Positive
1171	 Nt ikka ingalu verm ikka allatto ponnikkaya  #romanjified	Positive
3566	 Chilapo Tovino nu Superstar Pathavi Nedi kodukaan pokunna chithram	Positive
2518	 Trailor Looks sooo promising... shots and BGM looks like Pulimurugan 2. . We are waiting....	not-malayalam 
2397	 Mudinja enga thalapathi yoda ethavathu oru trailer record muriyadinga parppom  Mersal Sarkar Bigil 🤗	not-malayalam 
3331	 lucifer trailer kanditt ivida vannavar aarokke	unknown_state 
1969	 Mammoty Fan Like Dulqar salmaan Fan Comment	not-malayalam 
4390	 Unlike cheyyunnavark ennte ഹാർദ്ദവമായ നടുവിരൽ namaskaaaaaaram	Negative 
6005	Oru rakshayum illa....ithokke kanumpol aanu mattu chilath okke eduth kinattil idan thonnunnath.....	Positive
6015	pritvimonum lalettanum pwolichutto. character selection superb. cinema superhitayi vijayikatte en nu njan prakthikum	Positive
1794	 Waiting for kaappaan .Suriya and mohanlal combo	not-malayalam 
2414	 Hollywood level mass ithanu makkale trailer	Positive
5273	 Ith English moviede remake alle njn kandirunnu	unknown_state 
3501	 #1 ON TRENDING  2M + Views  177k likes  One name Megastar Mammootty	not-malayalam 
6392	Oru adipoli COMEDY + THRILLER aavumenne preteekshikunnu	Positive
1010	 5k dislikes	not-malayalam 
6599	Ikka and Kunjikka fans like ady	unknown_state
352	 Onnum parayanilla pratheshakalkkapuram nammakku asvathikkan pattiya trailer  ethra pravisham kandittum mathiyaunnilla	Positive
5932	ഇത് pirats ഓഫ് caribian annu bri	unknown_state
6294	Anuraga karikkin vellam	unknown_state
6255	Ente channelil ninnum nyan oru short flim undaakkaan plan cheyunnund അത് ningalk kaananamenkil ente channel subscribe cheyoo	unknown_state
